"State","Industry","Series ID","Month","Turnover"
"South Australia","Other retailing","A3349433W","14457",205.5
"South Australia","Other retailing","A3349433W","14488",205.5
"South Australia","Other retailing","A3349433W","14518",211.1
"South Australia","Other retailing","A3349433W","14549",220.1
"South Australia","Other retailing","A3349433W","14579",282.2
"South Australia","Other retailing","A3349433W","14610",207
"South Australia","Other retailing","A3349433W","14641",193.8
"South Australia","Other retailing","A3349433W","14669",214.2
"South Australia","Other retailing","A3349433W","14700",206.1
"South Australia","Other retailing","A3349433W","14730",208
"South Australia","Other retailing","A3349433W","14761",205.8
"South Australia","Other retailing","A3349433W","14791",207.8
"South Australia","Other retailing","A3349433W","14822",209.9
"South Australia","Other retailing","A3349433W","14853",208.6
"South Australia","Other retailing","A3349433W","14883",207.9
"South Australia","Other retailing","A3349433W","14914",215.1
"South Australia","Other retailing","A3349433W","14944",277.4
"South Australia","Other retailing","A3349433W","14975",199.3
"South Australia","Other retailing","A3349433W","15006",191.1
"South Australia","Other retailing","A3349433W","15034",211
"South Australia","Other retailing","A3349433W","15065",195.8
"South Australia","Other retailing","A3349433W","15095",203.2
"South Australia","Other retailing","A3349433W","15126",196.3
"South Australia","Other retailing","A3349433W","15156",212.3
"South Australia","Other retailing","A3349433W","15187",215.5
"South Australia","Other retailing","A3349433W","15218",209.4
"South Australia","Other retailing","A3349433W","15248",208.1
"South Australia","Other retailing","A3349433W","15279",227.5
"South Australia","Other retailing","A3349433W","15309",285.3
"South Australia","Other retailing","A3349433W","15340",193.4
"South Australia","Other retailing","A3349433W","15371",193.8
"South Australia","Other retailing","A3349433W","15400",208.7
"South Australia","Other retailing","A3349433W","15431",203.1
"South Australia","Other retailing","A3349433W","15461",207
"South Australia","Other retailing","A3349433W","15492",203.9
"South Australia","Other retailing","A3349433W","15522",206.7
"South Australia","Other retailing","A3349433W","15553",208.2
"South Australia","Other retailing","A3349433W","15584",197.2
"South Australia","Other retailing","A3349433W","15614",207.2
"South Australia","Other retailing","A3349433W","15645",213.8
"South Australia","Other retailing","A3349433W","15675",259
"South Australia","Other retailing","A3349433W","15706",203.9
"South Australia","Other retailing","A3349433W","15737",187.9
"South Australia","Other retailing","A3349433W","15765",206.5
"South Australia","Other retailing","A3349433W","15796",202
"South Australia","Other retailing","A3349433W","15826",218.4
"South Australia","Other retailing","A3349433W","15857",193.5
"South Australia","Other retailing","A3349433W","15887",218.4
"South Australia","Other retailing","A3349433W","15918",217.3
"South Australia","Other retailing","A3349433W","15949",220.2
"South Australia","Other retailing","A3349433W","15979",221.7
"South Australia","Other retailing","A3349433W","16010",232
"South Australia","Other retailing","A3349433W","16040",277.9
"South Australia","Other retailing","A3349433W","16071",193.2
"South Australia","Other retailing","A3349433W","16102",185.7
"South Australia","Other retailing","A3349433W","16130",201.3
"South Australia","Other retailing","A3349433W","16161",201.1
"South Australia","Other retailing","A3349433W","16191",216.4
"South Australia","Other retailing","A3349433W","16222",201.2
"South Australia","Other retailing","A3349433W","16252",209.5
"South Australia","Other retailing","A3349433W","16283",205
"South Australia","Other retailing","A3349433W","16314",208.9
"South Australia","Other retailing","A3349433W","16344",220.9
"South Australia","Other retailing","A3349433W","16375",235.1
"South Australia","Other retailing","A3349433W","16405",301.6
"South Australia","Other retailing","A3349433W","16436",217.2
"South Australia","Other retailing","A3349433W","16467",210.8
"South Australia","Other retailing","A3349433W","16495",230.5
"South Australia","Other retailing","A3349433W","16526",216.4
"South Australia","Other retailing","A3349433W","16556",228.6
"South Australia","Other retailing","A3349433W","16587",230.9
"South Australia","Other retailing","A3349433W","16617",240.2
"South Australia","Other retailing","A3349433W","16648",234.4
"South Australia","Other retailing","A3349433W","16679",245
"South Australia","Other retailing","A3349433W","16709",242.2
"South Australia","Other retailing","A3349433W","16740",258.2
"South Australia","Other retailing","A3349433W","16770",311.3
"South Australia","Other retailing","A3349433W","16801",230.9
"South Australia","Other retailing","A3349433W","16832",227.8
"South Australia","Other retailing","A3349433W","16861",247.1
"South Australia","Other retailing","A3349433W","16892",242.3
"South Australia","Other retailing","A3349433W","16922",245.6
"South Australia","Other retailing","A3349433W","16953",244.9
"South Australia","Other retailing","A3349433W","16983",262.5
"South Australia","Other retailing","A3349433W","17014",264.6
"South Australia","Other retailing","A3349433W","17045",265.8
"South Australia","Other retailing","A3349433W","17075",263.7
"South Australia","Other retailing","A3349433W","17106",277.7
"South Australia","Other retailing","A3349433W","17136",336
"South Australia","Other retailing","A3349433W","17167",247.7
"South Australia","Other retailing","A3349433W","17198",235.5
"South Australia","Other retailing","A3349433W","17226",260.6
"South Australia","Other retailing","A3349433W","17257",242.4
"South Australia","Other retailing","A3349433W","17287",261.5
"South Australia","Other retailing","A3349433W","17318",258.8
"South Australia","Other retailing","A3349433W","17348",261
"South Australia","Other retailing","A3349433W","17379",264.4
"South Australia","Other retailing","A3349433W","17410",256.2
"South Australia","Other retailing","A3349433W","17440",261.3
"South Australia","Other retailing","A3349433W","17471",283.8
"South Australia","Other retailing","A3349433W","17501",338
"South Australia","Other retailing","A3349433W","17532",248
"South Australia","Other retailing","A3349433W","17563",237.3
"South Australia","Other retailing","A3349433W","17591",258.8
"South Australia","Other retailing","A3349433W","17622",241.6
"South Australia","Other retailing","A3349433W","17652",266.5
"South Australia","Other retailing","A3349433W","17683",253.2
"South Australia","Other retailing","A3349433W","17713",264
"South Australia","Other retailing","A3349433W","17744",270
"South Australia","Other retailing","A3349433W","17775",258.4
"South Australia","Other retailing","A3349433W","17805",276.9
"South Australia","Other retailing","A3349433W","17836",289.5
"South Australia","Other retailing","A3349433W","17866",343.6
"South Australia","Other retailing n.e.c.","A3349577J","4473",12.9
"South Australia","Other retailing n.e.c.","A3349577J","4503",13
"South Australia","Other retailing n.e.c.","A3349577J","4534",12.5
"South Australia","Other retailing n.e.c.","A3349577J","4564",13.9
"South Australia","Other retailing n.e.c.","A3349577J","4595",13.7
"South Australia","Other retailing n.e.c.","A3349577J","4626",14.1
"South Australia","Other retailing n.e.c.","A3349577J","4656",15
"South Australia","Other retailing n.e.c.","A3349577J","4687",15.8
"South Australia","Other retailing n.e.c.","A3349577J","4717",23.1
"South Australia","Other retailing n.e.c.","A3349577J","4748",13.9
"South Australia","Other retailing n.e.c.","A3349577J","4779",13
"South Australia","Other retailing n.e.c.","A3349577J","4807",15.3
"South Australia","Other retailing n.e.c.","A3349577J","4838",14.8
"South Australia","Other retailing n.e.c.","A3349577J","4868",15.3
"South Australia","Other retailing n.e.c.","A3349577J","4899",14.9
"South Australia","Other retailing n.e.c.","A3349577J","4929",15.8
"South Australia","Other retailing n.e.c.","A3349577J","4960",16.3
"South Australia","Other retailing n.e.c.","A3349577J","4991",16.4
"South Australia","Other retailing n.e.c.","A3349577J","5021",15.2
"South Australia","Other retailing n.e.c.","A3349577J","5052",16.1
"South Australia","Other retailing n.e.c.","A3349577J","5082",22.1
"South Australia","Other retailing n.e.c.","A3349577J","5113",15
"South Australia","Other retailing n.e.c.","A3349577J","5144",15
"South Australia","Other retailing n.e.c.","A3349577J","5173",15.7
"South Australia","Other retailing n.e.c.","A3349577J","5204",14.9
"South Australia","Other retailing n.e.c.","A3349577J","5234",16.7
"South Australia","Other retailing n.e.c.","A3349577J","5265",15.4
"South Australia","Other retailing n.e.c.","A3349577J","5295",15.3
"South Australia","Other retailing n.e.c.","A3349577J","5326",16.4
"South Australia","Other retailing n.e.c.","A3349577J","5357",15.6
"South Australia","Other retailing n.e.c.","A3349577J","5387",17
"South Australia","Other retailing n.e.c.","A3349577J","5418",17.9
"South Australia","Other retailing n.e.c.","A3349577J","5448",23.2
"South Australia","Other retailing n.e.c.","A3349577J","5479",16.5
"South Australia","Other retailing n.e.c.","A3349577J","5510",15.9
"South Australia","Other retailing n.e.c.","A3349577J","5538",17
"South Australia","Other retailing n.e.c.","A3349577J","5569",16.2
"South Australia","Other retailing n.e.c.","A3349577J","5599",17.9
"South Australia","Other retailing n.e.c.","A3349577J","5630",16
"South Australia","Other retailing n.e.c.","A3349577J","5660",17.1
"South Australia","Other retailing n.e.c.","A3349577J","5691",17.8
"South Australia","Other retailing n.e.c.","A3349577J","5722",16.7
"South Australia","Other retailing n.e.c.","A3349577J","5752",18.5
"South Australia","Other retailing n.e.c.","A3349577J","5783",19.5
"South Australia","Other retailing n.e.c.","A3349577J","5813",26.6
"South Australia","Other retailing n.e.c.","A3349577J","5844",17.3
"South Australia","Other retailing n.e.c.","A3349577J","5875",16.7
"South Australia","Other retailing n.e.c.","A3349577J","5903",17.2
"South Australia","Other retailing n.e.c.","A3349577J","5934",17.8
"South Australia","Other retailing n.e.c.","A3349577J","5964",18.6
"South Australia","Other retailing n.e.c.","A3349577J","5995",16.7
"South Australia","Other retailing n.e.c.","A3349577J","6025",17.4
"South Australia","Other retailing n.e.c.","A3349577J","6056",18.1
"South Australia","Other retailing n.e.c.","A3349577J","6087",17.5
"South Australia","Other retailing n.e.c.","A3349577J","6117",18.9
"South Australia","Other retailing n.e.c.","A3349577J","6148",18.6
"South Australia","Other retailing n.e.c.","A3349577J","6178",25.7
"South Australia","Other retailing n.e.c.","A3349577J","6209",18.7
"South Australia","Other retailing n.e.c.","A3349577J","6240",17.2
"South Australia","Other retailing n.e.c.","A3349577J","6268",17.8
"South Australia","Other retailing n.e.c.","A3349577J","6299",18.1
"South Australia","Other retailing n.e.c.","A3349577J","6329",18.4
"South Australia","Other retailing n.e.c.","A3349577J","6360",17.5
"South Australia","Other retailing n.e.c.","A3349577J","6390",18.9
"South Australia","Other retailing n.e.c.","A3349577J","6421",18.9
"South Australia","Other retailing n.e.c.","A3349577J","6452",19.3
"South Australia","Other retailing n.e.c.","A3349577J","6482",20
"South Australia","Other retailing n.e.c.","A3349577J","6513",20.4
"South Australia","Other retailing n.e.c.","A3349577J","6543",28.1
"South Australia","Other retailing n.e.c.","A3349577J","6574",18.4
"South Australia","Other retailing n.e.c.","A3349577J","6605",19.3
"South Australia","Other retailing n.e.c.","A3349577J","6634",20.2
"South Australia","Other retailing n.e.c.","A3349577J","6665",18.6
"South Australia","Other retailing n.e.c.","A3349577J","6695",19.7
"South Australia","Other retailing n.e.c.","A3349577J","6726",19.9
"South Australia","Other retailing n.e.c.","A3349577J","6756",20.7
"South Australia","Other retailing n.e.c.","A3349577J","6787",21.9
"South Australia","Other retailing n.e.c.","A3349577J","6818",20.7
"South Australia","Other retailing n.e.c.","A3349577J","6848",21.9
"South Australia","Other retailing n.e.c.","A3349577J","6879",22.7
"South Australia","Other retailing n.e.c.","A3349577J","6909",34.9
"South Australia","Other retailing n.e.c.","A3349577J","6940",20.4
"South Australia","Other retailing n.e.c.","A3349577J","6971",19.8
"South Australia","Other retailing n.e.c.","A3349577J","6999",22.6
"South Australia","Other retailing n.e.c.","A3349577J","7030",21.1
"South Australia","Other retailing n.e.c.","A3349577J","7060",22.6
"South Australia","Other retailing n.e.c.","A3349577J","7091",22.3
"South Australia","Other retailing n.e.c.","A3349577J","7121",22
"South Australia","Other retailing n.e.c.","A3349577J","7152",23.1
"South Australia","Other retailing n.e.c.","A3349577J","7183",23.8
"South Australia","Other retailing n.e.c.","A3349577J","7213",23.1
"South Australia","Other retailing n.e.c.","A3349577J","7244",24.1
"South Australia","Other retailing n.e.c.","A3349577J","7274",33.6
"South Australia","Other retailing n.e.c.","A3349577J","7305",22.6
"South Australia","Other retailing n.e.c.","A3349577J","7336",21
"South Australia","Other retailing n.e.c.","A3349577J","7364",23.6
"South Australia","Other retailing n.e.c.","A3349577J","7395",22.7
"South Australia","Other retailing n.e.c.","A3349577J","7425",23.7
"South Australia","Other retailing n.e.c.","A3349577J","7456",21.9
"South Australia","Other retailing n.e.c.","A3349577J","7486",21.5
"South Australia","Other retailing n.e.c.","A3349577J","7517",23.5
"South Australia","Other retailing n.e.c.","A3349577J","7548",23.5
"South Australia","Other retailing n.e.c.","A3349577J","7578",23.1
"South Australia","Other retailing n.e.c.","A3349577J","7609",26.2
"South Australia","Other retailing n.e.c.","A3349577J","7639",37.3
"South Australia","Other retailing n.e.c.","A3349577J","7670",24.7
"South Australia","Other retailing n.e.c.","A3349577J","7701",23.3
"South Australia","Other retailing n.e.c.","A3349577J","7729",24.5
"South Australia","Other retailing n.e.c.","A3349577J","7760",22.5
"South Australia","Other retailing n.e.c.","A3349577J","7790",24.1
"South Australia","Other retailing n.e.c.","A3349577J","7821",21.8
"South Australia","Other retailing n.e.c.","A3349577J","7851",23.3
"South Australia","Other retailing n.e.c.","A3349577J","7882",24
"South Australia","Other retailing n.e.c.","A3349577J","7913",23
"South Australia","Other retailing n.e.c.","A3349577J","7943",24.2
"South Australia","Other retailing n.e.c.","A3349577J","7974",25.1
"South Australia","Other retailing n.e.c.","A3349577J","8004",32
"South Australia","Other retailing n.e.c.","A3349577J","8035",24.2
"South Australia","Other retailing n.e.c.","A3349577J","8066",21.9
"South Australia","Other retailing n.e.c.","A3349577J","8095",22.1
"South Australia","Other retailing n.e.c.","A3349577J","8126",23.1
"South Australia","Other retailing n.e.c.","A3349577J","8156",22
"South Australia","Other retailing n.e.c.","A3349577J","8187",21.1
"South Australia","Other retailing n.e.c.","A3349577J","8217",21.7
"South Australia","Other retailing n.e.c.","A3349577J","8248",20.9
"South Australia","Other retailing n.e.c.","A3349577J","8279",24.3
"South Australia","Other retailing n.e.c.","A3349577J","8309",24.6
"South Australia","Other retailing n.e.c.","A3349577J","8340",23.9
"South Australia","Other retailing n.e.c.","A3349577J","8370",37.1
"South Australia","Other retailing n.e.c.","A3349577J","8401",24
"South Australia","Other retailing n.e.c.","A3349577J","8432",21.9
"South Australia","Other retailing n.e.c.","A3349577J","8460",25.3
"South Australia","Other retailing n.e.c.","A3349577J","8491",26.4
"South Australia","Other retailing n.e.c.","A3349577J","8521",24.2
"South Australia","Other retailing n.e.c.","A3349577J","8552",23.2
"South Australia","Other retailing n.e.c.","A3349577J","8582",23.7
"South Australia","Other retailing n.e.c.","A3349577J","8613",23.1
"South Australia","Other retailing n.e.c.","A3349577J","8644",24.3
"South Australia","Other retailing n.e.c.","A3349577J","8674",24.6
"South Australia","Other retailing n.e.c.","A3349577J","8705",25.8
"South Australia","Other retailing n.e.c.","A3349577J","8735",37.4
"South Australia","Other retailing n.e.c.","A3349577J","8766",25.2
"South Australia","Other retailing n.e.c.","A3349577J","8797",23.2
"South Australia","Other retailing n.e.c.","A3349577J","8825",23.6
"South Australia","Other retailing n.e.c.","A3349577J","8856",22.9
"South Australia","Other retailing n.e.c.","A3349577J","8886",23
"South Australia","Other retailing n.e.c.","A3349577J","8917",21.8
"South Australia","Other retailing n.e.c.","A3349577J","8947",23.7
"South Australia","Other retailing n.e.c.","A3349577J","8978",24.7
"South Australia","Other retailing n.e.c.","A3349577J","9009",25.4
"South Australia","Other retailing n.e.c.","A3349577J","9039",24.9
"South Australia","Other retailing n.e.c.","A3349577J","9070",26.3
"South Australia","Other retailing n.e.c.","A3349577J","9100",36.6
"South Australia","Other retailing n.e.c.","A3349577J","9131",23.2
"South Australia","Other retailing n.e.c.","A3349577J","9162",23.7
"South Australia","Other retailing n.e.c.","A3349577J","9190",26.5
"South Australia","Other retailing n.e.c.","A3349577J","9221",25.7
"South Australia","Other retailing n.e.c.","A3349577J","9251",27.3
"South Australia","Other retailing n.e.c.","A3349577J","9282",25.4
"South Australia","Other retailing n.e.c.","A3349577J","9312",24.8
"South Australia","Other retailing n.e.c.","A3349577J","9343",26.9
"South Australia","Other retailing n.e.c.","A3349577J","9374",27.7
"South Australia","Other retailing n.e.c.","A3349577J","9404",25.2
"South Australia","Other retailing n.e.c.","A3349577J","9435",26.5
"South Australia","Other retailing n.e.c.","A3349577J","9465",38.3
"South Australia","Other retailing n.e.c.","A3349577J","9496",23.6
"South Australia","Other retailing n.e.c.","A3349577J","9527",23.1
"South Australia","Other retailing n.e.c.","A3349577J","9556",24.4
"South Australia","Other retailing n.e.c.","A3349577J","9587",22.8
"South Australia","Other retailing n.e.c.","A3349577J","9617",25.3
"South Australia","Other retailing n.e.c.","A3349577J","9648",23.7
"South Australia","Other retailing n.e.c.","A3349577J","9678",24.7
"South Australia","Other retailing n.e.c.","A3349577J","9709",25.3
"South Australia","Other retailing n.e.c.","A3349577J","9740",24.6
"South Australia","Other retailing n.e.c.","A3349577J","9770",26.1
"South Australia","Other retailing n.e.c.","A3349577J","9801",25.7
"South Australia","Other retailing n.e.c.","A3349577J","9831",36.1
"South Australia","Other retailing n.e.c.","A3349577J","9862",26.1
"South Australia","Other retailing n.e.c.","A3349577J","9893",23.7
"South Australia","Other retailing n.e.c.","A3349577J","9921",26.1
"South Australia","Other retailing n.e.c.","A3349577J","9952",26.6
"South Australia","Other retailing n.e.c.","A3349577J","9982",28.3
"South Australia","Other retailing n.e.c.","A3349577J","10013",25.6
"South Australia","Other retailing n.e.c.","A3349577J","10043",28.8
"South Australia","Other retailing n.e.c.","A3349577J","10074",28
"South Australia","Other retailing n.e.c.","A3349577J","10105",27.8
"South Australia","Other retailing n.e.c.","A3349577J","10135",30.9
"South Australia","Other retailing n.e.c.","A3349577J","10166",31.8
"South Australia","Other retailing n.e.c.","A3349577J","10196",44.1
"South Australia","Other retailing n.e.c.","A3349577J","10227",32.5
"South Australia","Other retailing n.e.c.","A3349577J","10258",29.3
"South Australia","Other retailing n.e.c.","A3349577J","10286",32.4
"South Australia","Other retailing n.e.c.","A3349577J","10317",35.1
"South Australia","Other retailing n.e.c.","A3349577J","10347",34.4
"South Australia","Other retailing n.e.c.","A3349577J","10378",31.9
"South Australia","Other retailing n.e.c.","A3349577J","10408",35.1
"South Australia","Other retailing n.e.c.","A3349577J","10439",33.5
"South Australia","Other retailing n.e.c.","A3349577J","10470",34.7
"South Australia","Other retailing n.e.c.","A3349577J","10500",38.1
"South Australia","Other retailing n.e.c.","A3349577J","10531",38
"South Australia","Other retailing n.e.c.","A3349577J","10561",54.7
"South Australia","Other retailing n.e.c.","A3349577J","10592",35.9
"South Australia","Other retailing n.e.c.","A3349577J","10623",33.1
"South Australia","Other retailing n.e.c.","A3349577J","10651",37.5
"South Australia","Other retailing n.e.c.","A3349577J","10682",34.5
"South Australia","Other retailing n.e.c.","A3349577J","10712",33.9
"South Australia","Other retailing n.e.c.","A3349577J","10743",32.4
"South Australia","Other retailing n.e.c.","A3349577J","10773",34.5
"South Australia","Other retailing n.e.c.","A3349577J","10804",35.4
"South Australia","Other retailing n.e.c.","A3349577J","10835",34.4
"South Australia","Other retailing n.e.c.","A3349577J","10865",37.5
"South Australia","Other retailing n.e.c.","A3349577J","10896",39.7
"South Australia","Other retailing n.e.c.","A3349577J","10926",56.4
"South Australia","Other retailing n.e.c.","A3349577J","10957",34.4
"South Australia","Other retailing n.e.c.","A3349577J","10988",34.4
"South Australia","Other retailing n.e.c.","A3349577J","11017",37.4
"South Australia","Other retailing n.e.c.","A3349577J","11048",35.1
"South Australia","Other retailing n.e.c.","A3349577J","11078",38.4
"South Australia","Other retailing n.e.c.","A3349577J","11109",38.2
"South Australia","Other retailing n.e.c.","A3349577J","11139",35
"South Australia","Other retailing n.e.c.","A3349577J","11170",38.7
"South Australia","Other retailing n.e.c.","A3349577J","11201",38.6
"South Australia","Other retailing n.e.c.","A3349577J","11231",39.7
"South Australia","Other retailing n.e.c.","A3349577J","11262",43.9
"South Australia","Other retailing n.e.c.","A3349577J","11292",62
"South Australia","Other retailing n.e.c.","A3349577J","11323",39.2
"South Australia","Other retailing n.e.c.","A3349577J","11354",37.6
"South Australia","Other retailing n.e.c.","A3349577J","11382",44
"South Australia","Other retailing n.e.c.","A3349577J","11413",44.3
"South Australia","Other retailing n.e.c.","A3349577J","11443",45.1
"South Australia","Other retailing n.e.c.","A3349577J","11474",42.2
"South Australia","Other retailing n.e.c.","A3349577J","11504",45.2
"South Australia","Other retailing n.e.c.","A3349577J","11535",45.5
"South Australia","Other retailing n.e.c.","A3349577J","11566",48.1
"South Australia","Other retailing n.e.c.","A3349577J","11596",50.4
"South Australia","Other retailing n.e.c.","A3349577J","11627",51.6
"South Australia","Other retailing n.e.c.","A3349577J","11657",68.6
"South Australia","Other retailing n.e.c.","A3349577J","11688",46.3
"South Australia","Other retailing n.e.c.","A3349577J","11719",44
"South Australia","Other retailing n.e.c.","A3349577J","11747",50.7
"South Australia","Other retailing n.e.c.","A3349577J","11778",51.5
"South Australia","Other retailing n.e.c.","A3349577J","11808",51.9
"South Australia","Other retailing n.e.c.","A3349577J","11839",48.3
"South Australia","Other retailing n.e.c.","A3349577J","11869",47.9
"South Australia","Other retailing n.e.c.","A3349577J","11900",55.2
"South Australia","Other retailing n.e.c.","A3349577J","11931",53.5
"South Australia","Other retailing n.e.c.","A3349577J","11961",55.9
"South Australia","Other retailing n.e.c.","A3349577J","11992",59.9
"South Australia","Other retailing n.e.c.","A3349577J","12022",76.2
"South Australia","Other retailing n.e.c.","A3349577J","12053",49.8
"South Australia","Other retailing n.e.c.","A3349577J","12084",47.9
"South Australia","Other retailing n.e.c.","A3349577J","12112",48.9
"South Australia","Other retailing n.e.c.","A3349577J","12143",53.9
"South Australia","Other retailing n.e.c.","A3349577J","12173",58
"South Australia","Other retailing n.e.c.","A3349577J","12204",52.4
"South Australia","Other retailing n.e.c.","A3349577J","12234",51
"South Australia","Other retailing n.e.c.","A3349577J","12265",50.4
"South Australia","Other retailing n.e.c.","A3349577J","12296",51.9
"South Australia","Other retailing n.e.c.","A3349577J","12326",55.3
"South Australia","Other retailing n.e.c.","A3349577J","12357",59.3
"South Australia","Other retailing n.e.c.","A3349577J","12387",82.9
"South Australia","Other retailing n.e.c.","A3349577J","12418",54.4
"South Australia","Other retailing n.e.c.","A3349577J","12449",49.8
"South Australia","Other retailing n.e.c.","A3349577J","12478",53.6
"South Australia","Other retailing n.e.c.","A3349577J","12509",51.9
"South Australia","Other retailing n.e.c.","A3349577J","12539",51.9
"South Australia","Other retailing n.e.c.","A3349577J","12570",50.9
"South Australia","Other retailing n.e.c.","A3349577J","12600",51.6
"South Australia","Other retailing n.e.c.","A3349577J","12631",51.1
"South Australia","Other retailing n.e.c.","A3349577J","12662",51.7
"South Australia","Other retailing n.e.c.","A3349577J","12692",56
"South Australia","Other retailing n.e.c.","A3349577J","12723",60.7
"South Australia","Other retailing n.e.c.","A3349577J","12753",85.6
"South Australia","Other retailing n.e.c.","A3349577J","12784",53.1
"South Australia","Other retailing n.e.c.","A3349577J","12815",49.4
"South Australia","Other retailing n.e.c.","A3349577J","12843",52.1
"South Australia","Other retailing n.e.c.","A3349577J","12874",49.9
"South Australia","Other retailing n.e.c.","A3349577J","12904",51.4
"South Australia","Other retailing n.e.c.","A3349577J","12935",48.8
"South Australia","Other retailing n.e.c.","A3349577J","12965",51.6
"South Australia","Other retailing n.e.c.","A3349577J","12996",53
"South Australia","Other retailing n.e.c.","A3349577J","13027",51.4
"South Australia","Other retailing n.e.c.","A3349577J","13057",53.6
"South Australia","Other retailing n.e.c.","A3349577J","13088",58.5
"South Australia","Other retailing n.e.c.","A3349577J","13118",81.9
"South Australia","Other retailing n.e.c.","A3349577J","13149",50.8
"South Australia","Other retailing n.e.c.","A3349577J","13180",49.7
"South Australia","Other retailing n.e.c.","A3349577J","13208",53.7
"South Australia","Other retailing n.e.c.","A3349577J","13239",53.4
"South Australia","Other retailing n.e.c.","A3349577J","13269",51.2
"South Australia","Other retailing n.e.c.","A3349577J","13300",50.4
"South Australia","Other retailing n.e.c.","A3349577J","13330",49.9
"South Australia","Other retailing n.e.c.","A3349577J","13361",54.5
"South Australia","Other retailing n.e.c.","A3349577J","13392",53.3
"South Australia","Other retailing n.e.c.","A3349577J","13422",56.1
"South Australia","Other retailing n.e.c.","A3349577J","13453",60.1
"South Australia","Other retailing n.e.c.","A3349577J","13483",82.1
"South Australia","Other retailing n.e.c.","A3349577J","13514",55.7
"South Australia","Other retailing n.e.c.","A3349577J","13545",54.1
"South Australia","Other retailing n.e.c.","A3349577J","13573",57.8
"South Australia","Other retailing n.e.c.","A3349577J","13604",51.2
"South Australia","Other retailing n.e.c.","A3349577J","13634",54
"South Australia","Other retailing n.e.c.","A3349577J","13665",52.3
"South Australia","Other retailing n.e.c.","A3349577J","13695",51.5
"South Australia","Other retailing n.e.c.","A3349577J","13726",55.5
"South Australia","Other retailing n.e.c.","A3349577J","13757",54.3
"South Australia","Other retailing n.e.c.","A3349577J","13787",60.8
"South Australia","Other retailing n.e.c.","A3349577J","13818",65.2
"South Australia","Other retailing n.e.c.","A3349577J","13848",91.8
"South Australia","Other retailing n.e.c.","A3349577J","13879",60.4
"South Australia","Other retailing n.e.c.","A3349577J","13910",59.7
"South Australia","Other retailing n.e.c.","A3349577J","13939",59.9
"South Australia","Other retailing n.e.c.","A3349577J","13970",55.2
"South Australia","Other retailing n.e.c.","A3349577J","14000",61
"South Australia","Other retailing n.e.c.","A3349577J","14031",53
"South Australia","Other retailing n.e.c.","A3349577J","14061",55.7
"South Australia","Other retailing n.e.c.","A3349577J","14092",58.4
"South Australia","Other retailing n.e.c.","A3349577J","14123",57.7
"South Australia","Other retailing n.e.c.","A3349577J","14153",62.7
"South Australia","Other retailing n.e.c.","A3349577J","14184",66
"South Australia","Other retailing n.e.c.","A3349577J","14214",93.8
"South Australia","Other retailing n.e.c.","A3349577J","14245",56
"South Australia","Other retailing n.e.c.","A3349577J","14276",54.6
"South Australia","Other retailing n.e.c.","A3349577J","14304",57.7
"South Australia","Other retailing n.e.c.","A3349577J","14335",56.2
"South Australia","Other retailing n.e.c.","A3349577J","14365",60.6
"South Australia","Other retailing n.e.c.","A3349577J","14396",55.2
"South Australia","Other retailing n.e.c.","A3349577J","14426",56.8
"South Australia","Other retailing n.e.c.","A3349577J","14457",56
"South Australia","Other retailing n.e.c.","A3349577J","14488",52.7
"South Australia","Other retailing n.e.c.","A3349577J","14518",55.3
"South Australia","Other retailing n.e.c.","A3349577J","14549",62.1
"South Australia","Other retailing n.e.c.","A3349577J","14579",79.6
"South Australia","Other retailing n.e.c.","A3349577J","14610",66.7
"South Australia","Other retailing n.e.c.","A3349577J","14641",61.5
"South Australia","Other retailing n.e.c.","A3349577J","14669",63.8
"South Australia","Other retailing n.e.c.","A3349577J","14700",64.9
"South Australia","Other retailing n.e.c.","A3349577J","14730",65.4
"South Australia","Other retailing n.e.c.","A3349577J","14761",65.6
"South Australia","Other retailing n.e.c.","A3349577J","14791",63.7
"South Australia","Other retailing n.e.c.","A3349577J","14822",64.6
"South Australia","Other retailing n.e.c.","A3349577J","14853",66.4
"South Australia","Other retailing n.e.c.","A3349577J","14883",67.6
"South Australia","Other retailing n.e.c.","A3349577J","14914",69.2
"South Australia","Other retailing n.e.c.","A3349577J","14944",90.7
"South Australia","Other retailing n.e.c.","A3349577J","14975",65.2
"South Australia","Other retailing n.e.c.","A3349577J","15006",62.7
"South Australia","Other retailing n.e.c.","A3349577J","15034",64.7
"South Australia","Other retailing n.e.c.","A3349577J","15065",70.2
"South Australia","Other retailing n.e.c.","A3349577J","15095",69.9
"South Australia","Other retailing n.e.c.","A3349577J","15126",67.2
"South Australia","Other retailing n.e.c.","A3349577J","15156",73.2
"South Australia","Other retailing n.e.c.","A3349577J","15187",74.3
"South Australia","Other retailing n.e.c.","A3349577J","15218",69.6
"South Australia","Other retailing n.e.c.","A3349577J","15248",69.7
"South Australia","Other retailing n.e.c.","A3349577J","15279",78
"South Australia","Other retailing n.e.c.","A3349577J","15309",91.4
"South Australia","Other retailing n.e.c.","A3349577J","15340",66.8
"South Australia","Other retailing n.e.c.","A3349577J","15371",65.2
"South Australia","Other retailing n.e.c.","A3349577J","15400",70.5
"South Australia","Other retailing n.e.c.","A3349577J","15431",76.6
"South Australia","Other retailing n.e.c.","A3349577J","15461",76.3
